model_name,pair_id,category,event_kind,branch_t,selection_kind
qwen35_9b,token_cert_blank_line_wrap_0197,micro_blank_line_wrap,silent_logit_divergence,10.0,visible_long_prefix
qwen35_9b,token_cert_double_internal_space_0393,micro_double_internal_space,silent_logit_divergence,10.0,visible_long_prefix
qwen35_9b,token_cert_duplicate_punctuation_0308,micro_duplicate_punctuation,silent_logit_divergence,10.0,visible_long_prefix
qwen35_9b,token_cert_line_wrap_0263,micro_line_wrap,silent_logit_divergence,10.0,visible_long_prefix
qwen35_9b,token_cert_parenthesize_word_0211,micro_parenthesize_word,silent_logit_divergence,10.0,visible_long_prefix
qwen35_9b,token_cert_space_before_punctuation_0065,micro_space_before_punctuation,silent_logit_divergence,10.0,visible_long_prefix
qwen35_9b,token_cert_tab_after_space_0086,micro_tab_after_space,silent_logit_divergence,10.0,visible_long_prefix
qwen35_9b,token_cert_triple_internal_space_0334,micro_triple_internal_space,silent_logit_divergence,10.0,visible_long_prefix
qwen35_9b,token_cert_blank_line_wrap_0129,micro_blank_line_wrap,silent_logit_divergence,17.0,visible_long_prefix
qwen35_9b,token_cert_double_internal_space_0536,micro_double_internal_space,silent_logit_divergence,17.0,visible_long_prefix
qwen35_9b,token_cert_duplicate_punctuation_0030,micro_duplicate_punctuation,silent_logit_divergence,17.0,visible_long_prefix
qwen35_9b,token_cert_duplicate_small_word_0080,micro_duplicate_small_word,silent_logit_divergence,17.0,visible_long_prefix
qwen35_9b,token_cert_line_wrap_0114,micro_line_wrap,silent_logit_divergence,17.0,visible_long_prefix
qwen35_9b,token_cert_parenthesize_word_0465,micro_parenthesize_word,silent_logit_divergence,17.0,visible_long_prefix
qwen35_9b,token_cert_space_before_punctuation_0128,micro_space_before_punctuation,silent_logit_divergence,20.0,visible_long_prefix
qwen35_9b,token_cert_tab_after_space_0559,micro_tab_after_space,silent_logit_divergence,17.0,visible_long_prefix
qwen35_9b,token_cert_triple_internal_space_0404,micro_triple_internal_space,silent_logit_divergence,17.0,visible_long_prefix
qwen35_9b,token_cert_blank_line_wrap_0361,micro_blank_line_wrap,silent_logit_divergence,37.0,visible_long_prefix
qwen35_9b,token_cert_double_internal_space_0135,micro_double_internal_space,silent_logit_divergence,37.0,visible_long_prefix
qwen35_9b,token_cert_duplicate_punctuation_0091,micro_duplicate_punctuation,silent_logit_divergence,38.0,visible_long_prefix
qwen35_9b,token_cert_duplicate_small_word_0185,micro_duplicate_small_word,silent_logit_divergence,37.0,visible_long_prefix
qwen35_9b,token_cert_line_wrap_0369,micro_line_wrap,silent_logit_divergence,37.0,visible_long_prefix
qwen35_9b,token_cert_parenthesize_word_0385,micro_parenthesize_word,silent_logit_divergence,34.0,visible_long_prefix
qwen35_9b,token_cert_space_before_punctuation_0220,micro_space_before_punctuation,silent_logit_divergence,37.0,visible_long_prefix
qwen35_9b,token_cert_tab_after_space_0192,micro_tab_after_space,silent_logit_divergence,38.0,visible_long_prefix
qwen35_9b,token_cert_triple_internal_space_0319,micro_triple_internal_space,silent_logit_divergence,33.0,visible_long_prefix
qwen35_9b,token_cert_double_internal_space_0508,micro_double_internal_space,silent_logit_divergence,69.0,visible_long_prefix
qwen35_9b,token_cert_duplicate_punctuation_0176,micro_duplicate_punctuation,silent_logit_divergence,68.0,visible_long_prefix
qwen35_9b,token_cert_duplicate_small_word_0125,micro_duplicate_small_word,silent_logit_divergence,70.0,visible_long_prefix
qwen35_9b,token_cert_line_wrap_0441,micro_line_wrap,silent_logit_divergence,68.0,visible_long_prefix
qwen35_9b,token_cert_parenthesize_word_0447,micro_parenthesize_word,silent_logit_divergence,85.0,visible_long_prefix
qwen35_9b,token_cert_space_after_punctuation_0388,micro_space_after_punctuation,silent_logit_divergence,73.0,visible_long_prefix
qwen35_9b,token_cert_space_before_punctuation_0102,micro_space_before_punctuation,silent_logit_divergence,68.0,visible_long_prefix
qwen35_9b,token_cert_tab_after_space_0568,micro_tab_after_space,silent_logit_divergence,68.0,visible_long_prefix
qwen35_9b,token_cert_triple_internal_space_0150,micro_triple_internal_space,silent_logit_divergence,68.0,visible_long_prefix
qwen35_9b,token_cert_blank_line_wrap_0218,micro_blank_line_wrap,silent_logit_divergence,10.0,visible_long_prefix
qwen35_9b,token_cert_double_internal_space_0503,micro_double_internal_space,silent_logit_divergence,10.0,visible_long_prefix
qwen35_9b,token_cert_duplicate_punctuation_0120,micro_duplicate_punctuation,silent_logit_divergence,15.0,visible_long_prefix
qwen35_9b,token_cert_line_wrap_0496,micro_line_wrap,silent_logit_divergence,10.0,visible_long_prefix
qwen35_9b,token_cert_parenthesize_word_0341,micro_parenthesize_word,silent_logit_divergence,10.0,visible_long_prefix
qwen35_9b,token_cert_space_before_punctuation_0057,micro_space_before_punctuation,silent_logit_divergence,12.0,visible_long_prefix
qwen35_9b,token_cert_tab_after_space_0127,micro_tab_after_space,silent_logit_divergence,10.0,visible_long_prefix
qwen35_9b,token_cert_triple_internal_space_0358,micro_triple_internal_space,silent_logit_divergence,10.0,visible_long_prefix
qwen35_9b,token_cert_blank_line_wrap_0134,micro_blank_line_wrap,silent_logit_divergence,17.0,visible_long_prefix
qwen35_9b,token_cert_double_internal_space_0119,micro_double_internal_space,silent_logit_divergence,18.0,visible_long_prefix
qwen35_9b,token_cert_duplicate_punctuation_0022,micro_duplicate_punctuation,silent_logit_divergence,20.0,visible_long_prefix
qwen35_9b,token_cert_duplicate_small_word_0168,micro_duplicate_small_word,silent_logit_divergence,18.0,visible_long_prefix
qwen35_9b,token_cert_line_wrap_0565,micro_line_wrap,silent_logit_divergence,17.0,visible_long_prefix
qwen35_9b,token_cert_parenthesize_word_0005,micro_parenthesize_word,silent_logit_divergence,18.0,visible_long_prefix
qwen35_9b,token_cert_space_before_punctuation_0223,micro_space_before_punctuation,silent_logit_divergence,20.0,visible_long_prefix
qwen35_9b,token_cert_tab_after_space_0288,micro_tab_after_space,silent_logit_divergence,18.0,visible_long_prefix
qwen35_9b,token_cert_triple_internal_space_0177,micro_triple_internal_space,silent_logit_divergence,18.0,visible_long_prefix
qwen35_9b,token_cert_blank_line_wrap_0466,micro_blank_line_wrap,silent_logit_divergence,37.0,visible_long_prefix
qwen35_9b,token_cert_double_internal_space_0035,micro_double_internal_space,silent_logit_divergence,38.0,visible_long_prefix
qwen35_9b,token_cert_duplicate_punctuation_0112,micro_duplicate_punctuation,silent_logit_divergence,53.0,visible_long_prefix
qwen35_9b,token_cert_duplicate_small_word_0545,micro_duplicate_small_word,silent_logit_divergence,39.0,visible_long_prefix
qwen35_9b,token_cert_line_wrap_0378,micro_line_wrap,silent_logit_divergence,37.0,visible_long_prefix
qwen35_9b,token_cert_parenthesize_word_0299,micro_parenthesize_word,silent_logit_divergence,37.0,visible_long_prefix
qwen35_9b,token_cert_space_before_punctuation_0240,micro_space_before_punctuation,silent_logit_divergence,41.0,visible_long_prefix
qwen35_9b,token_cert_tab_after_space_0207,micro_tab_after_space,silent_logit_divergence,38.0,visible_long_prefix
qwen35_9b,token_cert_triple_internal_space_0339,micro_triple_internal_space,silent_logit_divergence,37.0,visible_long_prefix
qwen35_9b,token_cert_double_internal_space_0379,micro_double_internal_space,silent_logit_divergence,70.0,visible_long_prefix
qwen35_9b,token_cert_duplicate_punctuation_0247,micro_duplicate_punctuation,silent_logit_divergence,74.0,visible_long_prefix
qwen35_9b,token_cert_duplicate_small_word_0356,micro_duplicate_small_word,silent_logit_divergence,132.0,visible_long_prefix
qwen35_9b,token_cert_line_wrap_0535,micro_line_wrap,silent_logit_divergence,70.0,visible_long_prefix
qwen35_9b,token_cert_parenthesize_word_0254,micro_parenthesize_word,silent_logit_divergence,113.0,visible_long_prefix
qwen35_9b,token_cert_space_before_punctuation_0039,micro_space_before_punctuation,silent_logit_divergence,70.0,visible_long_prefix
qwen35_9b,token_cert_tab_after_space_0562,micro_tab_after_space,silent_logit_divergence,141.0,visible_long_prefix
qwen35_9b,token_cert_triple_internal_space_0477,micro_triple_internal_space,silent_logit_divergence,70.0,visible_long_prefix
qwen35_9b,token_cert_blank_line_wrap_0293,micro_blank_line_wrap,silent_logit_divergence,10.0,visible_long_prefix
qwen35_9b,token_cert_double_internal_space_0038,micro_double_internal_space,silent_logit_divergence,12.0,visible_long_prefix
qwen35_9b,token_cert_duplicate_punctuation_0445,micro_duplicate_punctuation,silent_logit_divergence,15.0,visible_long_prefix
qwen35_9b,token_cert_line_wrap_0520,micro_line_wrap,silent_logit_divergence,10.0,visible_long_prefix
qwen35_9b,token_cert_parenthesize_word_0456,micro_parenthesize_word,silent_logit_divergence,10.0,visible_long_prefix
qwen35_9b,token_cert_space_before_punctuation_0020,micro_space_before_punctuation,silent_logit_divergence,15.0,visible_long_prefix
qwen35_9b,token_cert_tab_after_space_0229,micro_tab_after_space,silent_logit_divergence,10.0,visible_long_prefix
qwen35_9b,token_cert_triple_internal_space_0375,micro_triple_internal_space,silent_logit_divergence,10.0,visible_long_prefix
qwen35_9b,token_cert_blank_line_wrap_0306,micro_blank_line_wrap,silent_logit_divergence,17.0,visible_long_prefix
qwen35_9b,token_cert_double_internal_space_0234,micro_double_internal_space,silent_logit_divergence,18.0,visible_long_prefix
qwen35_9b,token_cert_duplicate_punctuation_0182,micro_duplicate_punctuation,silent_logit_divergence,20.0,visible_long_prefix
qwen35_9b,token_cert_duplicate_small_word_0037,micro_duplicate_small_word,silent_logit_divergence,20.0,visible_long_prefix
qwen35_9b,token_cert_line_wrap_0036,micro_line_wrap,silent_logit_divergence,19.0,visible_long_prefix
qwen35_9b,token_cert_parenthesize_word_0191,micro_parenthesize_word,silent_logit_divergence,18.0,visible_long_prefix
qwen35_9b,token_cert_space_before_punctuation_0337,micro_space_before_punctuation,silent_logit_divergence,22.0,visible_long_prefix
